OBJECTID,Location,Year,Count,Annual mean NO2 concentration μg/m3,Original Site ID,Site type,Historical annual data,Current,Year option,Site ID,x,y
1462,Barracks's Lane - Telegraph Pole No 6. End of Lane Left Hand Side,2012,12,41.5,486,single,"2012: 41.5, 2013: 38.2, 2014: 36.6, 2015: 40.8, 2016: 41.7, 2017: 39.2",No,2012,486,-298508.956,6709803.6794
1463,cycle sign lamppost,2012,12,33.4,479,single,"2010: 34.8, 2011: 32.6, 2012: 33.4, 2013: 33, 2014: 32.2, 2015: 31.5, 2016: 30.3, 2017: 30.1",No,2012,479,-283776.019200001,6698012.7976
1464,North St/Dean Lane on roundabout sign,2012,11,38.1,420,single,"2010: 43.8, 2011: 39.6, 2012: 38.1, 2013: 38.9, 2014: 37.2, 2015: 36.7, 2016: 38.6, 2017: 33.3, 2018: 37.1, 2019: 30.4, 2020: 23.2, 2021: 25.6, 2022: 28.8, 2023: 23.7",Yes,2012,420,-289619.3453,6699765.1326
1465,Wells Rd bus lane sign just below junction with Knowle Rd,2012,12,41.4,413,single,"2010: 52.2, 2011: 47.1, 2012: 41.4, 2013: 43.7, 2014: 38.4, 2015: 39.3, 2016: 40, 2017: 38.7, 2018: 37.6, 2019: 31.2, 2020: 25.5, 2021: 27.4, 2022: 27.2, 2023: 23.5",Yes,2012,413,-286790.2399,6699701.2646
1466,Lamb Street façade,2012,12,47.5,371,single,"2010: 57.9, 2011: 47.5, 2012: 47.5, 2013: 46.9, 2014: 42.8, 2015: 44.8, 2016: 42.7, 2017: 44.7, 2018: 42.2, 2019: 34.1, 2020: 25.8, 2021: 29.4, 2022: 29, 2023: 25.5",Yes,2012,371,-287182.1998,6702693.6362
1467,Monitor     Bath Road Brislington,2012,36,31.5,320,single,"2010: 34.3, 2011: 33.1, 2012: 31.5, 2013: 31.1, 2014: 30.9, 2015: 31.3, 2016: 31.1, 2017: 30.7, 2018: 27.9, 2019: 23.5, 2020: 19.3, 2021: 20.8, 2022: 20.6, 2023: 17.7",Yes,2012,320,-284969.958900001,6699810.1672
1468,Lamppost     Ashley Hill St. Pauls,2012,12,43.7,312,single,"2010: 46.8, 2011: 46.4, 2012: 43.7, 2013: 44.5, 2014: 36.7, 2015: 36.8, 2016: 41.6, 2017: 38.5, 2018: 38.5, 2019: 32.8, 2020: 26.2, 2021: 29.5, 2022: 29.8, 2023: 24.8",Yes,2012,312,-287167.508099999,6704690.8496
1469,Give Way sign  Chesterfield Rd \ Ashley Down Road St. Andrews,2012,11,46.7,311,single,"2010: 49.2, 2011: 45.3, 2012: 46.7, 2013: 49.5, 2014: 43.3, 2015: 44, 2016: 46.2, 2017: 46.4",No,2012,311,-287421.533,6705397.468
1470,Lamppost     Sarah Street Redfield,2012,12,36,305,single,"2010: 43.8, 2011: 37.3, 2012: 36, 2013: 37.1, 2014: 34.2, 2015: 33.3, 2016: 35, 2017: 32.9",No,2012,305,-285823.570300002,6702704.3238
1471,Gatton Road,2012,12,35.7,263,single,"2010: 43.1, 2011: 38.5, 2012: 35.7, 2013: 35, 2014: 33.9, 2015: 33.6, 2016: 33.6, 2017: 33.5",No,2012,263,-286346.802499998,6704467.5437
1472,facade BRI children's,2012,12,50.9,423,single,"2010: 53, 2011: 53.2, 2012: 50.9, 2013: 46.3, 2014: 41.8, 2015: 44.4, 2016: 43.5, 2017: 45, 2018: 42.3, 2019: 35.2, 2020: 27.3, 2021: 29.5, 2022: 29.1, 2023: 22.2",Yes,2012,423,-289088.9267,6702699.1308
1473,Stapleton Road South,2012,12,45.8,260,single,"2010: 52.9, 2011: 52.8, 2012: 45.8, 2013: 46.5, 2014: 46.3, 2015: 45.6, 2016: 45.4, 2017: 42.6, 2018: 43.1, 2019: 36.2, 2020: 29.5, 2021: 33.2, 2022: 31.6, 2023: 26.5",Yes,2012,260,-285080.555500001,6705912.3053
1474,Eastville Park,2012,12,21,81,single,"2010: 22.7, 2011: 19.2, 2012: 21, 2013: 18.2, 2014: 17.5, 2015: 17.9, 2016: 17, 2017: 18.8",No,2012,81,-284251.871800002,6705912.1702
1475,Stokes Croft,2012,12,55.3,22,single,"2010: 68.2, 2011: 58.7, 2012: 55.3, 2013: 57.7, 2014: 55.3, 2015: 49.7, 2016: 54.4, 2017: 52.5, 2018: 51, 2019: 44.3, 2020: 34.3, 2021: 37.5, 2022: 36.7, 2023: 35.9",Yes,2012,22,-288316.716200002,6703508.6964
1476,T shirt Shop W. Town Lane,2012,12,36.4,478,single,"2010: 42.9, 2011: 38.2, 2012: 36.4, 2013: 39.9, 2014: 35.8, 2015: 36.3, 2016: 36.7, 2017: 35.4, 2018: 36.5, 2019: 28.8, 2020: 23.5",No,2012,478,-283497.466600001,6698022.909
1477,Lamppost corner park avenue,2012,12,39.4,469,single,"2010: 46.2, 2011: 40.4, 2012: 39.4, 2013: 38.5, 2014: 35.8, 2015: 35.3, 2016: 39.2, 2017: 34.6, 2018: 36.2, 2019: 27.4, 2020: 23.4",No,2012,469,-287688.546599999,6699061.4821
1478,Strada Exeter Road,2012,11,35.1,467,single,"2010: 40.7, 2011: 33.4, 2012: 35.1, 2013: 34.8, 2014: 33, 2015: 31.6, 2016: 33.7, 2017: 30.7",No,2012,467,-290754.514400002,6699715.5392
1479,St John's Lane No 26 lamppost 15 (just past roundabout),2012,12,44.1,417,single,"2010: 51.3, 2011: 45.6, 2012: 44.1, 2013: 42.1, 2014: 40.8, 2015: 43.6, 2016: 43.4, 2017: 35.2, 2018: 36, 2019: 31, 2020: 26.3, 2021: 27.9, 2022: 27, 2023: 22.7",Yes,2012,417,-287442.494800001,6699543.5428
1480,Unite façade,2012,9,37.4,365,single,"2010: 45.4, 2011: 40.3, 2012: 37.4, 2013: 37.7, 2014: 35.5, 2015: 36.5, 2016: 37.9, 2017: 37.6",No,2012,365,-287650.237,6702514.7953
1481,Monitor     Rupert Street City Centre,2012,36,90.6,318,single,"2010: 102.6, 2011: 95.2, 2012: 90.6, 2013: 88.8, 2014: 88.8, 2015: 91.2, 2016: 82.8",No,2012,318,-289014.829100002,6702256.3598
1482,Lamppost   16 Ashley Road St. Pauls,2012,12,57.8,295,single,"2010: 58.8, 2011: 60.7, 2012: 57.8, 2013: 57.2, 2014: 58.6, 2015: 63.3, 2016: 55.7, 2017: 65.1, 2018: 59.6, 2019: 48.1, 2020: 37.2, 2021: 44.5, 2022: 41, 2023: 34",Yes,2012,295,-287033.8891,6704208.2574
1483,Parson Street Bedminster Down Road,2012,12,73.9,242,single,"2010: 80.3, 2011: 75.5, 2012: 73.9, 2013: 75.1, 2014: 56.2, 2015: 61.7, 2016: 68.4, 2017: 56, 2018: 51.1, 2019: 41, 2020: 32.2, 2021: 34.5, 2022: 36.6, 2023: 29.8",Yes,2012,242,-290832.307999998,6697890.9376
1484,Jacobs Wells road opp Clifton hill,2012,12,45.8,156,single,"2010: 56.1, 2011: 49.1, 2012: 45.8, 2013: 44.2, 2014: 38, 2015: 38.9, 2016: 41.2, 2017: 39.3, 2018: 36.2, 2019: 30.5, 2020: 20.7, 2021: 24.9, 2022: 25.9, 2023: 19.1",Yes,2012,156,-290548.391399998,6702095.8867
1485,Victoria Street,2012,12,51.8,113,single,"2010: 53.9, 2011: 55.2, 2012: 51.8, 2013: 48.4, 2014: 48.8, 2015: 47.5, 2016: 45.5, 2017: 49.9, 2018: 40.5, 2019: 37.4, 2020: 29.9, 2021: 27.8, 2022: 32, 2023: 29.4",Yes,2012,113,-288062.701000001,6701599.0713
1486,Horsefair,2012,12,49.5,15,single,"2010: 54.7, 2011: 50.9, 2012: 49.5, 2013: 53.6, 2014: 48.6, 2015: 50.8, 2016: 51.2, 2017: 49.4, 2018: 47.5, 2019: 42.2, 2020: 28.2, 2021: 31.5, 2022: 31.3, 2023: 26.4",Yes,2012,15,-288015.146299999,6702866.89500001
1487,Ferndown Close,2012,12,18.1,13,single,"2010: 31.1, 2011: 19.4, 2012: 18.1, 2013: 18.8, 2014: 16.3, 2015: 16.4, 2016: 18.5, 2017: 20.1",No,2012,13,-295764.818700001,6709235.619
1488,Higham Street,2012,12,25.6,8,single,"2010: 29.8, 2011: 25.7, 2012: 25.6, 2013: 26.8, 2014: 22.6, 2015: 22.5, 2016: 26.3, 2017: 21.9",No,2012,8,-287126.773699999,6700332.9013
1489,Whitefriars,2012,12,53.2,11,single,"2010: 60.8, 2011: 56.1, 2012: 53.2, 2013: 56.3, 2014: 48.8, 2015: 51.4, 2016: 51.7, 2017: 49.2, 2018: 48.1, 2019: 41.1, 2020: 31.1, 2021: 35, 2022: 35.3, 2023: 29.6",Yes,2012,11,-288783.9428,6702630.9371
1490,B.R.I.,2012,11,52,9,single,"2010: 65.4, 2011: 58, 2012: 52, 2013: 54, 2014: 49.3, 2015: 48, 2016: 48.8, 2017: 46.5, 2018: 44.7, 2019: 37.8, 2020: 31.7, 2021: 39.3, 2022: 36, 2023: 27.8",Yes,2012,9,-288920.5691,6702882.042
1491,Great George Street lamppost,2012,11,39.5,370,single,"2010: 49.2, 2011: 43.7, 2012: 39.5, 2013: 39.4, 2014: 36.9, 2015: 37.7, 2016: 38.4, 2017: 37.5, 2018: 36.6, 2019: 30.1, 2021: 25, 2022: 31, 2023: 25.3",Yes,2012,370,-287244.854499999,6702918.0477
1492,Avonmouth Road - Telegraph Pole Opposite Hse No 4,2012,11,41.2,485,single,"2012: 41.2, 2013: 35.7, 2014: 35, 2015: 35.5, 2016: 36.4, 2017: 34",No,2012,485,-298715.166700002,6709390.1649
1493,Millpond School play area,2012,12,31.7,462,single,"2010: 35.8, 2011: 32.6, 2012: 31.7, 2013: 32.9, 2014: 29.2, 2015: 30.4, 2016: 30.8, 2017: 34.6",No,2012,462,-286278.3464,6704320.2538
1494,Cheltenham Road \ Station Road,2012,2,26.6,460,single,"2010: 39.1, 2011: 38, 2012: 26.6",No,2012,460,-288620.943,6704666.307
1495,North St/Langton Park T junction,2012,12,39.8,422,single,"2010: 43.4, 2011: 41.2, 2012: 39.8, 2013: 39, 2014: 34.1, 2015: 35, 2016: 39.4, 2017: 36.5, 2018: 34.1, 2019: 27.4, 2020: 23.4",No,2012,422,-289793.435199998,6699704.2821
1496,Lamp post 48 230 Bath Road,2012,12,43.6,403,single,"2010: 46.5, 2011: 43.9, 2012: 43.6, 2013: 46.6, 2014: 39.2, 2015: 41.5, 2016: 37.5, 2017: 35.7, 2018: 35.6, 2019: 28.1, 2020: 23.4, 2021: 25.5, 2022: 25.5, 2023: 20.2",Yes,2012,403,-286047.601599999,6699976.871
1497,facade avonmouth road underpass - house to SE,2012,11,34,397,single,"2010: 38.4, 2011: 35.9, 2012: 34, 2013: 34.4, 2014: 28.5, 2015: 33, 2016: 33.8, 2017: 33.4",No,2012,397,-298837.552000001,6709445.287
1498,facade villiers road stapleton road junction,2012,12,57.3,429,single,"2010: 60.3, 2011: 57.8, 2012: 57.3, 2013: 60.6, 2014: 54.7, 2015: 50.4, 2016: 52.1, 2017: 47.8, 2018: 46.8, 2019: 41.2, 2020: 38.8, 2021: 36.4, 2022: 35.5, 2023: 38",Yes,2012,429,-286116.158599999,6703865.2085
1499,City Rd/Ashley Rd lamppost No 16,2012,10,39.5,426,single,"2010: 40.7, 2011: 40, 2012: 39.5, 2013: 38, 2014: 34, 2015: 32.5, 2016: 34.2, 2017: 33.5",No,2012,426,-287666.3917,6703942.9193
1500,Stapleton Road Heath Street,2012,12,53,261,single,"2010: 55.8, 2011: 48.2, 2012: 53, 2013: 55.8, 2014: 50.6, 2015: 51.3, 2016: 53.1, 2017: 52.4, 2018: 51, 2019: 41.5, 2020: 34.7, 2021: 39.1, 2022: 39.3, 2023: 32",Yes,2012,261,-285136.0777,6705418.5404
1501,Bedminster Down Rd lamppost between Ashton Motors & Plough PH,2012,12,81.8,418,single,"2010: 92.9, 2011: 90.5, 2012: 81.8, 2013: 74, 2014: 67.7, 2015: 63.7, 2016: 69.3, 2017: 58.4, 2018: 55.7, 2019: 51.1, 2020: 40.2, 2021: 45.9, 2022: 44.1, 2023: 32.8",Yes,2012,418,-290472.0394,6698280.8812
1502,Facade   258 Fishponds Road Fishponds,2012,12,49.8,325,single,"2010: 51.8, 2011: 53, 2012: 49.8, 2013: 45.8, 2014: 49.7, 2015: 50.8, 2016: 50.5, 2017: 49.2, 2018: 48.1, 2019: 39.4, 2020: 34.1, 2021: 37.3, 2022: 32.6, 2023: 29.4",Yes,2012,325,-284232.696400002,6705496.1001
1503,Facade   784 Muller Road Fishponds,2012,11,48.5,303,single,"2010: 55.4, 2011: 52.1, 2012: 48.5, 2013: 48.2, 2014: 43.5, 2015: 46.1, 2016: 46.2, 2017: 44, 2018: 43.8, 2019: 36.5, 2020: 29.2, 2021: 31.8, 2022: 31.2, 2023: 24.1",Yes,2012,303,-284712.723999999,6705600.1366
1504,Parson St. A38 East,2012,11,76.9,239,single,"2010: 81.3, 2011: 82, 2012: 76.9, 2013: 78, 2014: 65.4, 2015: 69.2, 2016: 68.9, 2017: 66.8, 2018: 65.2, 2019: 54.4, 2020: 47.6, 2021: 51.4, 2022: 48.6, 2023: 40.5",Yes,2012,239,-290241.247900002,6698064.4615
1505,Jacobs Wells Road South,2012,12,46.9,155,single,"2010: 47.4, 2011: 52.4, 2012: 46.9, 2013: 48.5, 2014: 38.8, 2015: 39.9, 2016: 43.1, 2017: 37.9, 2018: 40.1, 2019: 31.1, 2020: 22.9, 2021: 25.5, 2022: 24.2, 2023: 17.5",Yes,2012,155,-290337.662900001,6701607.7196
1506,Stokes Croft  Ashley Road,2012,12,55.9,157,single,"2010: 64.9, 2011: 61.8, 2012: 55.9, 2013: 56, 2014: 51.4, 2015: 53.3, 2016: 52.8, 2017: 48.6, 2018: 45.4, 2019: 43.1, 2020: 35.7, 2021: 40.3, 2022: 35, 2023: 35.2",Yes,2012,157,-288303.3325,6703836.5663
1507,Victoria Park,2012,11,20.4,105,single,"2010: 26, 2011: 19.9, 2012: 20.4, 2013: 21.2, 2014: 17.2, 2015: 18.2, 2016: 20.8, 2017: 19.1",No,2012,105,-288303.581700001,6699464.3751
1508,Newfoundland Way,2012,11,74.7,20,single,"2010: 79, 2011: 73.2, 2012: 74.7, 2013: 64.3, 2014: 65.3, 2015: 58.7, 2016: 55.5, 2017: 61.2, 2018: 50.1, 2019: 42.4",No,2012,20,-287579.599199999,6703103.3405
1509,Hillcrest,2012,12,21.3,18,single,"2010: 26.5, 2011: 20.3, 2012: 21.3, 2013: 22.3, 2014: 18.1, 2015: 17.8, 2016: 20.2, 2017: 18.4",No,2012,18,-285734.612300001,6697418.31580001
1510,Bedminster Parade,2012,12,54.6,5,single,"2010: 66.6, 2011: 57.2, 2012: 54.6, 2013: 58.7, 2014: 47.6, 2015: 50.9, 2016: 51.3, 2017: 45.8, 2018: 45.8, 2019: 39.9, 2020: 31.6, 2021: 41, 2022: 37.9, 2023: 33.5",Yes,2012,5,-288906.870700002,6699998.999
1511,Church Road,2012,12,33.6,6,single,"2010: 40.9, 2011: 35.2, 2012: 33.6, 2013: 33.5, 2014: 30.5, 2015: 31.3, 2016: 33.7, 2017: 32.3",No,2012,6,-284862.7447,6702775.9908
1512,Three Lamps,2012,12,58.4,4,single,"2010: 62.3, 2011: 59.8, 2012: 58.4, 2013: 60.6, 2014: 55.8, 2015: 53.3, 2016: 55.2, 2017: 52.7, 2018: 53.5, 2019: 41, 2020: 36.8, 2021: 38.9, 2022: 38.4, 2023: 29.3",Yes,2012,4,-287018.791299999,6700248.6473
1513,Bath Road,2012,12,58.4,10,single,"2010: 68.2, 2011: 62.3, 2012: 58.4, 2013: 61.5, 2014: 50.1, 2015: 49.3, 2016: 54.5, 2017: 51.6, 2018: 51.5, 2019: 42.2, 2020: 33.6, 2021: 36.8, 2022: 35.9, 2023: 30.7",Yes,2012,10,-284909.002900001,6699589.0257
1514,Whitehall Rd lamppost 17 nr juction with Chalks Rd,2012,12,36.5,406,single,"2010: 48.1, 2011: 37.5, 2012: 36.5, 2013: 36.5, 2014: 34.9, 2015: 35.4, 2016: 36.2, 2017: 38.9, 2018: 38.5, 2019: 31, 2020: 26.6, 2021: 29.3, 2022: 29.6, 2023: 24.2",Yes,2012,406,-284362.788199998,6703411.148
1515,Blackboy Hill,2012,11,37.7,3,single,"2010: 46, 2011: 36.6, 2012: 37.7, 2013: 41.2, 2014: 36.3, 2015: 37.9, 2016: 37.6, 2017: 34.4, 2018: 34.4, 2019: 27.7, 2020: 28.7, 2021: 44.4, 2022: 38.8, 2023: 47.7",Yes,2012,3,-290988.520799998,6704714.203
1516,Red Lion Knowle,2012,12,43.2,14,single,"2010: 47.9, 2011: 44.1, 2012: 43.2, 2013: 42.2, 2014: 40.4, 2015: 40.1, 2016: 42.3, 2017: 41.1, 2018: 47.6, 2019: 38.7, 2020: 32.4, 2021: 32.7, 2022: 30.3, 2023: 27",Yes,2012,14,-285439.279399999,6697740.0722
1517,Anglesea Place,2012,12,21.3,17,single,"2010: 40.3, 2011: 21, 2012: 21.3, 2013: 25, 2014: 21.2, 2015: 20, 2016: 21.9, 2017: 19.7",No,2012,17,-291268.053800002,6704602.5773
1518,top of Brislington Hill,2012,10,54.7,175,single,"2010: 57.9, 2011: 56.3, 2012: 54.7, 2013: 55.3, 2014: 51.7, 2015: 52.9, 2016: 56.5, 2017: 54, 2018: 54.9, 2019: 44.6, 2020: 36.4, 2021: 41.4, 2022: 38.7, 2023: 30.4",Yes,2012,175,-283408.7324,6698148.8049
1519,Third Way,2012,12,36.4,16,single,"2010: 35.1, 2011: 35.8, 2012: 36.4, 2013: 33.3, 2014: 34.6, 2015: 35.9, 2016: 35.7, 2017: 35.2, 2018: 32.6, 2019: 28.7, 2020: 23.2, 2021: 24.9, 2022: 25.8, 2023: 21.5",Yes,2012,16,-299320.210200001,6711146.7106
1520,Old Market,2012,32,47.9,23,single,"2010: 56.3, 2011: 52.3, 2012: 47.9, 2013: 50.6, 2014: 44.2, 2015: 45.3, 2016: 47.2, 2017: 46.7",No,2012,23,-287592.915100001,6702357.8244
1521,Hotwells Road,2012,12,40.3,154,single,"2010: 54.7, 2011: 40.9, 2012: 40.3, 2013: 44.3, 2014: 38.5, 2015: 37.2, 2016: 39.6, 2017: 38.5, 2018: 36.2, 2019: 30, 2020: 22.1, 2021: 25.4, 2022: 26.1, 2023: 17.8",Yes,2012,154,-290714.2513,6701235.1364
1522,Facade Haart Estate Agents 755 Fishponds Road Fishponds,2012,12,49.9,300,single,"2010: 47, 2011: 52.8, 2012: 49.9, 2013: 48.5, 2014: 42.4, 2015: 45.9, 2016: 48.1, 2017: 45.9, 2018: 41.1, 2019: 35.1, 2020: 28.9, 2021: 28.7, 2022: 27.5, 2023: 21.2",Yes,2012,300,-281520.386100002,6706769.7061
1523,123 Newfoundland Street façade,2012,12,44.9,373,single,"2010: 53, 2011: 47.9, 2012: 44.9, 2013: 45.2, 2014: 41.6, 2015: 38.3, 2016: 39.5, 2017: 38.5, 2018: 35.7, 2019: 31.2, 2020: 23.9, 2021: 27.9, 2022: 27.4, 2023: 22.3",Yes,2012,373,-287293.0244,6703336.977
1524,Avonmouth Rd No 31 on facia,2012,12,31.8,398,single,"2010: 40.1, 2011: 34.9, 2012: 31.8, 2013: 34, 2014: 31.9, 2015: 30.1, 2016: 31.8, 2017: 31.2",No,2012,398,-298961.9342,6709542.1899
1525,lamppost sussex place,2012,12,47.3,407,single,"2010: 53.9, 2011: 56.5, 2012: 47.3, 2013: 47.1, 2014: 43.9, 2015: 43.1, 2016: 48.7, 2017: 44.6, 2018: 46.7, 2019: 37.3, 2020: 26.7, 2021: 30.2, 2022: 29.5, 2023: 24.8",Yes,2012,407,-287169.1943,6704295.5556
1526,Economy Cars,2012,31,37.6,448,single,"2010: 40.6, 2011: 39.9, 2012: 37.6, 2013: 38.6",No,2012,448,-286244.401900001,6699949.6386
1527,B&G Snax West St,2012,12,44.6,473,single,"2010: 49.2, 2011: 43.1, 2012: 44.6, 2013: 43.5, 2014: 40.7, 2015: 49.6, 2016: 57.1, 2017: 40.1, 2018: 44, 2019: 42.4, 2020: 40, 2021: 28.4, 2022: 28.4, 2023: 26.1",Yes,2012,473,-289889.1129,6699059.6192
1528,Avonmouth Road - School Sign Opposite Hse No 16,2012,10,40.2,484,single,"2012: 40.2, 2013: 37.2",No,2012,484,-298770.238600001,6709449.1341
1529,Avonmouth Road - Lampost (20) Opposite Number Hse No 45,2012,12,35.8,482,single,"2012: 35.8, 2013: 36.7, 2014: 35.8, 2015: 35.1, 2016: 36.4, 2017: 33.9",No,2012,482,-299044.644699998,6709641.0922
1530,Jamiesons Autos,2012,12,46.5,472,single,"2010: 52.4, 2011: 47.4, 2012: 46.5, 2013: 48.2, 2014: 45.2, 2015: 40, 2016: 45.3, 2017: 41.6, 2018: 37.3, 2019: 33.7, 2020: 26.2, 2021: 28.7, 2022: 29, 2023: 25.8",Yes,2012,472,-289697.414900001,6699318.10499999
1531,Victoria Park Primary,2012,11,39.6,470,single,"2010: 43.3, 2011: 39.4, 2012: 39.6, 2013: 37.8, 2014: 35, 2015: 38.7, 2016: 39.4, 2017: 35.9, 2018: 37.9, 2019: 29.4, 2020: 25.1, 2021: 26.8, 2022: 28.3, 2023: 24.2",Yes,2012,470,-288113.070799999,6698870.223
1532,Fishponds Road,2012,36,38,464,single,"2010: 42.2, 2011: 39.2, 2012: 38, 2013: 35.7, 2014: 36, 2015: 34.9, 2016: 36.9, 2017: 36.8, 2018: 34.4, 2019: 29.7, 2020: 24.2, 2021: 23.7, 2022: 24, 2023: 20.8",Yes,2012,464,-282219.059500001,6706296.9278
1533,Avon Probation Service,2012,36,55,441,single,"2010: 58.7, 2011: 57.8, 2012: 55, 2013: 56.1, 2014: 50.2, 2015: 45.8, 2016: 45.1",No,2012,441,-287455.299400002,6703189.4825
1534,Galleries,2012,12,50.8,12,single,"2010: 58.2, 2011: 55.2, 2012: 50.8, 2013: 56.7, 2014: 51.3, 2015: 52.5, 2016: 52.8, 2017: 56.6, 2018: 57.5, 2019: 51.8, 2020: 41.9, 2021: 46.5, 2022: 50.2, 2023: 60.2",Yes,2012,12,-288255.149099998,6702424.7849
1535,Gloucester Road,2012,12,43.1,21,single,"2010: 50.1, 2011: 44.5, 2012: 43.1, 2013: 52, 2014: 50.4, 2015: 51.6, 2016: 50.2, 2017: 49.3, 2018: 46.4, 2019: 38.3, 2020: 33.4, 2021: 34.9, 2022: 34, 2023: 30.9",Yes,2012,21,-288453.715399999,6705789.2878
1536,York Road,2012,12,63,125,single,"2010: 72.8, 2011: 66.5, 2012: 63, 2013: 59.6, 2014: 53.3, 2015: 52.9, 2016: 52.9, 2017: 56, 2018: 50.3, 2019: 45.2, 2020: 35.6, 2021: 35.8, 2022: 33.6, 2023: 24.3",Yes,2012,125,-288123.190699998,6700347.4006
1537,Anchor Road,2012,12,60.6,147,single,"2010: 65.6, 2011: 66.4, 2012: 60.6, 2013: 60.2, 2014: 57, 2015: 60.1, 2016: 56.9, 2017: 61.5, 2018: 56.6, 2019: 50.9, 2020: 39.4, 2021: 43.3, 2022: 45.5, 2023: 39.5",Yes,2012,147,-289254.463399999,6701581.3445
1538,Avonmouth Road - Lampost (19) Opposite Hse No 37,2012,12,38.5,483,single,"2012: 38.5, 2013: 36.5, 2014: 37.2, 2015: 37.1, 2016: 38.1, 2017: 36.3",No,2012,483,-298989.750399999,6709601.4149
1539,Facade   383 Church Road Redfield,2012,11,33.6,297,single,"2010: 39.1, 2011: 36.7, 2012: 33.6, 2013: 34.9, 2014: 34.9",No,2012,297,-283168.510600001,6703130.9088
1540,Lamppost     Glenfrome Road \ Muller Road Horfield,2012,12,39.5,307,single,"2010: 46.6, 2011: 41.5, 2012: 39.5, 2013: 39.8, 2014: 38.4, 2015: 36.6, 2016: 37.4, 2017: 32.6, 2018: 37.3, 2019: 30.7, 2020: 24.6, 2021: 27.5, 2022: 26.8, 2023: 24.5",Yes,2012,307,-285709.989399999,6705846.3914
1541,Avonmouth Rd No 28 on facia,2012,12,34.7,396,single,"2010: 40.4, 2011: 36.3, 2012: 34.7, 2013: 31.9, 2014: 30.7, 2015: 32, 2016: 32.8, 2017: 32.7",No,2012,396,-298814.042300001,6709503.3858
1542,A37 Junction w/ Airport Road,2012,34,43.4,438,single,"2010: 48, 2011: 47.7, 2012: 43.4, 2013: 43.5, 2014: 44, 2015: 43.1, 2016: 43.4, 2017: 43.2, 2018: 36.6, 2019: 31.8, 2020: 27.1, 2021: 29, 2022: 29.4, 2023: 25",Yes,2012,438,-285394.4734,6697329.4279
1543,St. Pauls Day Nursery,2012,33,29.5,455,single,"2010: 34.8, 2011: 30, 2012: 29.5, 2013: 30.1, 2014: 27.3, 2015: 26.5, 2016: 27.9, 2017: 26, 2018: 24.4, 2019: 20.8, 2020: 15.9, 2021: 16.4, 2022: 16.7, 2023: 14.3",Yes,2012,455,-287711.5297,6703574.6253
1544,Martial Arts West Street,2012,12,37.9,474,single,"2010: 45.1, 2011: 39.7, 2012: 37.9, 2013: 39.1, 2014: 35.8, 2015: 38.5, 2016: 38.7, 2017: 35.8, 2018: 31.9, 2019: 29.1, 2020: 22.9",No,2012,474,-290069.779300001,6698825.3103
1545,Parson Street School,2012,38,40.9,439,single,"2010: 41.9, 2011: 40.9, 2012: 40.9, 2013: 44.7, 2014: 42, 2015: 41, 2016: 43.6, 2017: 37.7, 2018: 37.7, 2019: 31.7, 2020: 25.4, 2021: 28.6, 2022: 27.2, 2023: 24",Yes,2012,439,-289982.853700001,6698188.6291
1546,Lamppost     Sarah Street Redfield,2011,12,37.3,305,single,"2010: 43.8, 2011: 37.3, 2012: 36, 2013: 37.1, 2014: 34.2, 2015: 33.3, 2016: 35, 2017: 32.9",No,2011,305,-285823.570300002,6702704.3238
1547,Orange Street Façade,2011,11,37.7,380,single,"2010: 37.6, 2011: 37.7",No,2011,380,-287578.5064,6703167.6119
1548,Avonmouth Rd No 28 on facia,2011,12,36.3,396,single,"2010: 40.4, 2011: 36.3, 2012: 34.7, 2013: 31.9, 2014: 30.7, 2015: 32, 2016: 32.8, 2017: 32.7",No,2011,396,-298814.042300001,6709503.3858
1549,Ashley Rd P sign outside International Market (nr Dalrymple Rd),2011,12,42.2,425,single,"2010: 43.3, 2011: 42.2, 2012: 41.4, 2013: 38.9, 2014: 43.7",No,2011,425,-287985.386100002,6703954.817
1550,St. Pauls Day Nursery,2011,36,30,455,single,"2010: 34.8, 2011: 30, 2012: 29.5, 2013: 30.1, 2014: 27.3, 2015: 26.5, 2016: 27.9, 2017: 26, 2018: 24.4, 2019: 20.8, 2020: 15.9, 2021: 16.4, 2022: 16.7, 2023: 14.3",Yes,2011,455,-287711.5297,6703574.6253
1551,Fishponds Road,2011,36,39.2,464,single,"2010: 42.2, 2011: 39.2, 2012: 38, 2013: 35.7, 2014: 36, 2015: 34.9, 2016: 36.9, 2017: 36.8, 2018: 34.4, 2019: 29.7, 2020: 24.2, 2021: 23.7, 2022: 24, 2023: 20.8",Yes,2011,464,-282219.059500001,6706296.9278
1552,Fishponds Rd lamppost 37 outside PO (just before Oakdene Ave),2011,11,48,427,single,"2010: 53.4, 2011: 48",No,2011,427,-283710.1307,6705488.7706
1553,Savanna coffee drainpipe,2011,12,39.7,466,single,"2010: 41.1, 2011: 39.7, 2012: 39.6, 2013: 41.1, 2014: 38, 2015: 34, 2016: 35.8, 2017: 33.4, 2018: 33.2, 2019: 27.4, 2020: 20.8",No,2011,466,-290918.996300001,6699850.6454
1554,Strada Exeter Road,2011,12,33.4,467,single,"2010: 40.7, 2011: 33.4, 2012: 35.1, 2013: 34.8, 2014: 33, 2015: 31.6, 2016: 33.7, 2017: 30.7",No,2011,467,-290754.514400002,6699715.5392
